method,anomaly_type,pipeline_size,trial,true_root_cause,target_node,rank,top1,top3,top5,reciprocal_rank,false_rc_rate_k5,elapsed_ms,convergence_iters,combination
CVAE+RGCN,A3_feature_calc_error,medium_real,27,FEAT_VOL20_STOCK_1_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,22.166013717651367,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,28,FEAT_VOL20_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,53.579092025756836,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,29,FEAT_VOL20_STOCK_12_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,27.740001678466797,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,0,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,29.906034469604492,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,1,FEAT_SECTOR_A,REPORT_STRESS,2,0,1,1,0.5,0.8,20.99013328552246,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,2,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,60.801029205322266,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,3,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,32.594919204711914,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,4,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,43.46108436584473,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,5,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,37.94097900390625,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,6,FEAT_SECTOR_A,REPORT_STRESS,2,0,1,1,0.5,0.8,31.429290771484375,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,7,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,27.567148208618164,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,8,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,26.679039001464844,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,9,FEAT_SECTOR_A,REPORT_STRESS,2,0,1,1,0.5,0.8,28.84197235107422,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,10,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,57.18398094177246,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,11,FEAT_SECTOR_A,REPORT_STRESS,2,0,1,1,0.5,0.8,31.690120697021484,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,12,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,52.99830436706543,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,13,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,34.89398956298828,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,14,FEAT_SECTOR_A,REPORT_STRESS,2,0,1,1,0.5,0.8,25.62689781188965,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,15,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,44.097900390625,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,16,FEAT_SECTOR_B,REPORT_STRESS,2,0,1,1,0.5,0.8,29.029130935668945,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,17,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,29.716968536376953,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,18,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,22.491931915283203,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,19,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,35.26711463928223,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,20,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,26.86595916748047,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,21,FEAT_SECTOR_A,REPORT_STRESS,2,0,1,1,0.5,0.8,60.6691837310791,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,22,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,46.637773513793945,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,23,FEAT_SECTOR_A,REPORT_STRESS,2,0,1,1,0.5,0.8,24.08599853515625,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,24,FEAT_SECTOR_A,REPORT_STRESS,1,1,1,1,1.0,0.8,55.73916435241699,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,25,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,41.6722297668457,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,26,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,28.692007064819336,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,27,FEAT_SECTOR_A,REPORT_STRESS,2,0,1,1,0.5,0.8,48.22993278503418,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,28,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,30.202865600585938,9,CVAE+RGCN
CVAE+RGCN,A4_aggregation_error,medium_real,29,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,41.73898696899414,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,0,SRC_STOCK_11_PRICE,REPORT_STRESS,8,0,0,0,0.125,1.0,27.119159698486328,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,1,SRC_STOCK_6_PRICE,REPORT_STRESS,6,0,0,0,0.16666666666666666,1.0,28.570890426635742,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,2,SRC_STOCK_11_PRICE,REPORT_STRESS,8,0,0,0,0.125,1.0,35.22777557373047,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,3,SRC_STOCK_10_PRICE,REPORT_STRESS,7,0,0,0,0.14285714285714285,1.0,25.825023651123047,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,4,SRC_STOCK_9_PRICE,REPORT_STRESS,6,0,0,0,0.16666666666666666,1.0,47.19805717468262,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,5,SRC_STOCK_9_PRICE,REPORT_STRESS,7,0,0,0,0.14285714285714285,1.0,31.8450927734375,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,6,SRC_STOCK_6_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,38.478851318359375,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,7,SRC_STOCK_12_PRICE,REPORT_STRESS,8,0,0,0,0.125,1.0,58.67481231689453,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,8,SRC_STOCK_9_PRICE,REPORT_STRESS,7,0,0,0,0.14285714285714285,1.0,33.84280204772949,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,9,SRC_STOCK_6_PRICE,REPORT_STRESS,6,0,0,0,0.16666666666666666,1.0,84.64717864990234,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,10,SRC_STOCK_10_PRICE,REPORT_STRESS,7,0,0,0,0.14285714285714285,1.0,25.98714828491211,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,11,SRC_STOCK_2_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,54.315805435180664,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,12,SRC_STOCK_8_PRICE,REPORT_STRESS,6,0,0,0,0.16666666666666666,1.0,44.44599151611328,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,13,SRC_STOCK_11_PRICE,REPORT_STRESS,7,0,0,0,0.14285714285714285,1.0,49.691200256347656,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,14,SRC_STOCK_2_PRICE,REPORT_STRESS,6,0,0,0,0.16666666666666666,1.0,22.017240524291992,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,15,SRC_STOCK_12_PRICE,REPORT_STRESS,8,0,0,0,0.125,1.0,45.316219329833984,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,16,SRC_STOCK_7_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,34.16705131530762,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,17,SRC_STOCK_9_PRICE,REPORT_STRESS,6,0,0,0,0.16666666666666666,1.0,27.85778045654297,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,18,SRC_STOCK_11_PRICE,REPORT_STRESS,7,0,0,0,0.14285714285714285,1.0,49.246788024902344,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,19,SRC_STOCK_8_PRICE,REPORT_STRESS,4,0,0,1,0.25,0.8,63.66586685180664,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,20,SRC_STOCK_11_PRICE,REPORT_STRESS,7,0,0,0,0.14285714285714285,1.0,77.10099220275879,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,21,SRC_STOCK_4_PRICE,REPORT_STRESS,7,0,0,0,0.14285714285714285,1.0,65.95182418823242,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,22,SRC_STOCK_10_PRICE,REPORT_STRESS,6,0,0,0,0.16666666666666666,1.0,24.44601058959961,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,23,SRC_STOCK_1_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,48.18081855773926,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,24,SRC_STOCK_5_PRICE,REPORT_STRESS,6,0,0,0,0.16666666666666666,1.0,39.94607925415039,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,25,SRC_STOCK_7_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,37.532806396484375,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,26,SRC_STOCK_11_PRICE,REPORT_STRESS,8,0,0,0,0.125,1.0,33.762216567993164,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,27,SRC_STOCK_1_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,34.368038177490234,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,28,SRC_STOCK_8_PRICE,REPORT_STRESS,7,0,0,0,0.14285714285714285,1.0,41.51010513305664,9,CVAE+RGCN
CVAE+RGCN,A5_downstream_masking,medium_real,29,SRC_STOCK_12_PRICE,REPORT_STRESS,7,0,0,0,0.14285714285714285,1.0,40.41028022766113,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,0,SRC_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,21.570205688476562,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,1,SRC_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,52.6583194732666,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,2,SRC_STOCK_3_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,54.86607551574707,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,3,SRC_STOCK_1_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,38.89822959899902,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,4,SRC_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,39.64114189147949,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,5,SRC_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,22.228240966796875,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,6,SRC_STOCK_5_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,45.01509666442871,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,7,SRC_STOCK_10_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,30.412912368774414,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,8,SRC_STOCK_4_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,40.18712043762207,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,9,SRC_STOCK_10_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,31.261920928955078,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,10,SRC_STOCK_4_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,33.968210220336914,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,11,SRC_STOCK_2_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,47.02305793762207,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,12,SRC_STOCK_3_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,43.879032135009766,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,13,SRC_STOCK_10_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,27.20808982849121,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,14,SRC_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,29.81400489807129,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,15,SRC_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,41.95094108581543,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,16,SRC_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,65.4449462890625,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,17,SRC_STOCK_10_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,37.85419464111328,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,18,SRC_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,24.876117706298828,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,19,SRC_STOCK_5_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,51.41711235046387,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,20,SRC_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,37.27221488952637,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,21,SRC_STOCK_5_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,37.780046463012695,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,22,SRC_STOCK_12_PRICE,REPORT_STRESS,4,0,0,1,0.25,0.8,30.457019805908203,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,23,SRC_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,28.660058975219727,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,24,SRC_STOCK_4_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,27.988195419311523,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,25,SRC_STOCK_2_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,22.981882095336914,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,26,SRC_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,27.495861053466797,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,27,SRC_STOCK_3_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,25.556087493896484,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,28,SRC_STOCK_7_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,54.95905876159668,9,CVAE+RGCN
CVAE+RGCN,A6_multi_source,medium_real,29,SRC_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,30.367136001586914,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,0,SRC_STOCK_11_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,28.384923934936523,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,1,SRC_STOCK_6_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,36.44895553588867,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,2,SRC_STOCK_11_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,22.02606201171875,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,3,SRC_STOCK_10_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,33.42795372009277,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,4,SRC_STOCK_9_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,67.37399101257324,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,5,SRC_STOCK_9_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,27.161836624145508,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,6,SRC_STOCK_6_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,55.737972259521484,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,7,SRC_STOCK_12_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,49.642086029052734,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,8,SRC_STOCK_9_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,53.30991744995117,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,9,SRC_STOCK_6_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,32.85098075866699,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,10,SRC_STOCK_10_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,29.80804443359375,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,11,SRC_STOCK_2_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,31.656980514526367,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,12,SRC_STOCK_8_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,37.70017623901367,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,13,SRC_STOCK_11_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,34.87396240234375,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,14,SRC_STOCK_2_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,42.790889739990234,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,15,SRC_STOCK_12_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,36.93199157714844,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,16,SRC_STOCK_7_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,47.683000564575195,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,17,SRC_STOCK_9_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,38.12909126281738,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,18,SRC_STOCK_11_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,29.289960861206055,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,19,SRC_STOCK_8_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,43.772220611572266,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,20,SRC_STOCK_11_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,46.71502113342285,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,21,SRC_STOCK_4_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,32.12475776672363,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,22,SRC_STOCK_10_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,30.328035354614258,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,23,SRC_STOCK_1_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,47.638893127441406,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,24,SRC_STOCK_5_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,28.959989547729492,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,25,SRC_STOCK_7_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,63.84706497192383,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,26,SRC_STOCK_11_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,42.46878623962402,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,27,SRC_STOCK_1_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,36.82398796081543,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,28,SRC_STOCK_8_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,52.71601676940918,9,CVAE+RGCN
CVAE+RGCN,A7_coincidental,medium_real,29,SRC_STOCK_12_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,55.409908294677734,9,CVAE+RGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,0,SRC_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,31.01491928100586,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,1,SRC_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,41.159868240356445,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,2,SRC_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,34.13987159729004,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,3,SRC_STOCK_10_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,38.37013244628906,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,4,SRC_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,45.118093490600586,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,5,SRC_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,34.73019599914551,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,6,SRC_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,33.37383270263672,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,7,SRC_STOCK_12_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,35.69936752319336,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,8,SRC_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,46.8602180480957,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,9,SRC_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,36.21506690979004,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,10,SRC_STOCK_10_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,69.61202621459961,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,11,SRC_STOCK_2_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,50.549983978271484,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,12,SRC_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,24.6279239654541,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,13,SRC_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,44.036149978637695,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,14,SRC_STOCK_2_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,30.23695945739746,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,15,SRC_STOCK_12_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,46.55599594116211,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,16,SRC_STOCK_7_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,33.64205360412598,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,17,SRC_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,44.001102447509766,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,18,SRC_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,41.5959358215332,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,19,SRC_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,23.055076599121094,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,20,SRC_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,27.106761932373047,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,21,SRC_STOCK_4_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,41.181087493896484,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,22,SRC_STOCK_10_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,31.877994537353516,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,23,SRC_STOCK_1_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,35.98904609680176,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,24,SRC_STOCK_5_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,35.22682189941406,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,25,SRC_STOCK_7_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,85.96920967102051,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,26,SRC_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,40.46893119812012,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,27,SRC_STOCK_1_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,21.73614501953125,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,28,SRC_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,46.143293380737305,9,TSD-CVAE+ResGCN
TSD-CVAE+ResGCN,A1_source_corruption,medium_real,29,SRC_STOCK_12_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,24.35302734375,9,TSD-CVAE+ResGCN
